run_name,config_file,dataset_csv,runtime_backend,effective_runtime_backend,compile_backend,compile_mode,onnx_opset,openvino_device,openvino_version,available_devices,selected_device,source_onnx_path,source_onnx_reused,openvino_model_path,openvino_weights_path,openvino_ir_reused,openvino_compress_to_fp16,torch_version,cuda_available,cuda_device_name,tensorrt_version,onnx_path,tensorrt_engine_path,tensorrt_engine_reused,precision,engine_build_time_seconds,inference_latency_excludes_engine_build,export_path,export_reused,runtime_warnings,model_name,num_images,num_patches,device,batch_size,num_workers,overlap,nms_thresh,total_end_to_end_s,startup_time_s,measured_inference_time_s,evaluation_metrics_s,output_serialization_s,mean_per_image_s,median_per_image_s,mean_per_patch_s,median_per_patch_s,stage_dataloader_wait_preprocessing_s,stage_dataloader_wait_preprocessing_pct,stage_forward_pass_s,stage_forward_pass_pct,stage_image_io_patch_extraction_setup_s,stage_image_io_patch_extraction_setup_pct,stage_model_device_setup_s,stage_model_device_setup_pct,stage_patch_merging_postprocessing_nms_s,stage_patch_merging_postprocessing_nms_pct
FCOS_18_eval,experiments/eval_guide/configs/FCOS_18_eval.yaml,data/midogpp_guide_eval_xvalidation_3img.csv,openvino_int8,openvino_int8,,,,CPU,2026.1.0-21367-63e31528c62-releases/2026/1,CPU,CPU,,,/home/johan/bachelorarbeit-midog/experiments/quantization/openvino_ptq_20260819T0000Z/pruned_recovered/int8/FCOS_18_pruned60_recovered_int8.xml,/home/johan/bachelorarbeit-midog/experiments/quantization/openvino_ptq_20260819T0000Z/pruned_recovered/int8/FCOS_18_pruned60_recovered_int8.bin,True,False,,,,,,,,INT8,,,/home/johan/bachelorarbeit-midog/experiments/quantization/openvino_ptq_20260819T0000Z/pruned_recovered/int8/FCOS_18_pruned60_recovered_int8.xml,,,FCOS_18,3,228,cpu,1,0,0.3,0.3,51.95967340399511,2.1429303909972077,48.899668194004335,0.04712917099823244,0.0001910800056066364,16.299889398001444,15.019125203005387,0.21447222892107165,0.21455893147150554,0.9354686860606307,1.9130368785924197,47.83545938703173,97.8236891040846,0.07776367898622993,0.1590270074588454,4.45000478066504e-06,9.100276024389593e-06,0.04668623999168631,0.09547353124455471
