run_name,config_file,dataset_csv,runtime_backend,effective_runtime_backend,compile_backend,compile_mode,onnx_opset,openvino_device,openvino_version,available_devices,selected_device,source_onnx_path,source_onnx_reused,openvino_model_path,openvino_weights_path,openvino_ir_reused,openvino_compress_to_fp16,torch_version,cuda_available,cuda_device_name,tensorrt_version,onnx_path,tensorrt_engine_path,tensorrt_engine_reused,precision,engine_build_time_seconds,inference_latency_excludes_engine_build,export_path,export_reused,runtime_warnings,model_name,num_images,num_patches,device,batch_size,num_workers,overlap,nms_thresh,total_end_to_end_s,startup_time_s,measured_inference_time_s,evaluation_metrics_s,output_serialization_s,mean_per_image_s,median_per_image_s,mean_per_patch_s,median_per_patch_s,stage_dataloader_wait_preprocessing_s,stage_dataloader_wait_preprocessing_pct,stage_forward_pass_s,stage_forward_pass_pct,stage_image_io_patch_extraction_setup_s,stage_image_io_patch_extraction_setup_pct,stage_model_device_setup_s,stage_model_device_setup_pct,stage_patch_merging_postprocessing_nms_s,stage_patch_merging_postprocessing_nms_pct
FCOS_18_eval,experiments/eval_guide/configs/FCOS_18_eval.yaml,data/midogpp_guide_eval_xvalidation.csv,openvino_cpu,openvino_cpu,,,18,CPU,2026.1.0-21367-63e31528c62-releases/2026/1,CPU,CPU,experiments/quantization/openvino_ptq_20260819T0000Z/baseline/smoke_fp32/export/FCOS_18_patch1024_opset18_d5892925a8.onnx,True,experiments/quantization/openvino_ptq_20260819T0000Z/baseline/smoke_fp32/export/FCOS_18_patch1024_opset18_d5892925a8_openvino_fp32.xml,experiments/quantization/openvino_ptq_20260819T0000Z/baseline/smoke_fp32/export/FCOS_18_patch1024_opset18_d5892925a8_openvino_fp32.bin,True,False,,,,,,,,,,,experiments/quantization/openvino_ptq_20260819T0000Z/baseline/smoke_fp32/export/FCOS_18_patch1024_opset18_d5892925a8_openvino_fp32.xml,True,OpenVINO boxes is not numerically allclose to PyTorch on the validation patch (max_abs_diff=865.038330078125).; OpenVINO scores is not numerically allclose to PyTorch on the validation patch (max_abs_diff=0.006084412336349487).,FCOS_18,111,8500,cpu,1,0,0.3,0.3,4009.628570654,5.915186911988712,3999.538156909999,1.5092886760030524,0.00032130000181496143,36.03187528747747,32.94848468500277,0.47053390081294105,0.4686908942874652,38.195493274011824,0.9549975966105361,3929.310522550186,98.24410640417366,31.208819946019503,0.7803105939144511,0.00010991999442921951,2.7483171835555767e-06,0.6507434199884301,0.016270464100064684
